name,slug,industry,address,city,phone,website_listed,no_website_reason,source,status,verification_status,verification_notes,google_maps_url,google_website,google_phone,google_address,trade,region,web_search_website,web_search_confidence
Palmdale Plumbers & Drain Pro,palmdale-plumbers-drain-pro-palmdale,home_services,"3875 Rancho Vista Blvd #101, Palmdale, CA 93551",Palmdale,(661) 512-0789,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=12738802252243554748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(661) 512-0789,"3875 Rancho Vista Blvd #101, Palmdale, CA 93551",plumber,socal,,google
Pieper Plumbing,pieper-plumbing-fallbrook,home_services,"3649 Laketree Dr, Fallbrook, CA 92028",Fallbrook,(760) 936-6865,http://www.pieperplumbing.net/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: http://www.pieperplumbing.net/. Google Places lists website: http://www.pieperplumbing.net/,https://maps.google.com/?cid=4189532431530780611&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.pieperplumbing.net/,(760) 936-6865,"3649 Laketree Dr, Fallbrook, CA 92028",plumber,socal,,google
Pipe Plumbing and Drain Cleaning,pipe-plumbing-and-drain-cleaning-aliso-viejo,home_services,"15 Enterprise, Aliso Viejo, CA 92656",Aliso Viejo,(949) 816-0319,https://pipeplumbingdrain.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: https://pipeplumbingdrain.com/. Google Places lists website: https://pipeplumbingdrain.com/,https://maps.google.com/?cid=3249179761114913139&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://pipeplumbingdrain.com/,(949) 816-0319,"15 Enterprise, Aliso Viejo, CA 92656",plumber,socal,,google
Plumb Force,plumb-force-chino,home_services,"5670 Schaefer Ave suite K, Chino, CA 91710",Chino,(909) 551-2305,https://www.plumbforce1.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: https://www.plumbforce1.com/. Google Places lists website: https://www.plumbforce1.com/,https://maps.google.com/?cid=3433012030333402547&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.plumbforce1.com/,(909) 551-2305,"5670 Schaefer Ave suite K, Chino, CA 91710",plumber,socal,,google
Plumb Geeks,plumb-geeks-apple-valley,home_services,"21034 Wisteria St, Apple Valley, CA 92308",Apple Valley,(760) 561-2414,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=361378027478248304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(760) 561-2414,"21034 Wisteria St, Apple Valley, CA 92308",plumber,socal,,google
Plumber & Toilet Unclogging Pros National City,plumber-toilet-unclogging-pros-national-city-national-city,home_services,"2605 Hoover Ave, National City, CA 91950",National City,(619) 616-2961,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=11625927490853220112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(619) 616-2961,"2605 Hoover Ave, National City, CA 91950",plumber,socal,,google
"Plumber Downey, Downey Plumbing, Best-1",plumber-downey-downey-plumbing-best-1-downey,home_services,"10262 Belcher St, Downey, CA 90242",Downey,(562) 455-4945,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=1764076976527023771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(562) 455-4945,"10262 Belcher St, Downey, CA 90242",plumber,socal,,google
"Plumber South Gate, Rescue Plumbing",plumber-south-gate-rescue-plumbing-south-gate,home_services,"10711 Amery Ave, South Gate, CA 90280",South Gate,(562) 758-1408,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=12687587623357855937&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(562) 758-1408,"10711 Amery Ave, South Gate, CA 90280",plumber,socal,,google
Plumberland Emergency Plumbing Land Commerce,plumberland-emergency-plumbing-land-commerce-commerce,home_services,"5702 Jillson St, Commerce, CA 90040",Commerce,(747) 245-1788,https://www.plumberlandla.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: https://www.plumberlandla.com/. Google Places lists website: https://www.plumberlandla.com/,https://maps.google.com/?cid=3543326260937546590&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.plumberlandla.com/,(747) 245-1788,"5702 Jillson St, Commerce, CA 90040",plumber,socal,,google
Plumbers Hub LLC,plumbers-hub-llc-ontario,home_services,"1709 S Helen Ave, Ontario, CA 91762",Ontario,(626) 626-3693,https://plumbershubllc.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: https://plumbershubllc.com/. Google Places lists website: https://plumbershubllc.com/,https://maps.google.com/?cid=3146078329806500144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbershubllc.com/,(626) 626-3693,"1709 S Helen Ave, Ontario, CA 91762",plumber,socal,,google
Plumbing 4 All Plumbers Downey,plumbing-4-all-plumbers-downey-downey,home_services,"9032 Florence Ave, Downey, CA 90240",Downey,(562) 286-5765,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=12534835482033334670&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(562) 286-5765,"9032 Florence Ave, Downey, CA 90240",plumber,socal,,google
Plumbing Costa Mesa & Drain Clean,plumbing-costa-mesa-drain-clean-costa-mesa,home_services,"217 E Wilson St, Costa Mesa, CA 92627",Costa Mesa,(657) 600-3234,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=9732616708893915118&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(657) 600-3234,"217 E Wilson St, Costa Mesa, CA 92627",plumber,socal,,google
Plumbing Master,plumbing-master-baldwin-park,home_services,"14248 Dalewood St, Baldwin Park, CA 91706",Baldwin Park,(866) 411-7586,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=13383276693572623912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(866) 411-7586,"14248 Dalewood St, Baldwin Park, CA 91706",plumber,socal,,google
Plumbing On Time,plumbing-on-time-fountain-valley,home_services,"10540 Talbert Ave #163, Fountain Valley, CA 92708",Fountain Valley,(657) 271-2012,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=956600383863681620&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(657) 271-2012,"10540 Talbert Ave #163, Fountain Valley, CA 92708",plumber,socal,,google
Plumbing Wholesale Outlet,plumbing-wholesale-outlet-monrovia,home_services,"1222 S Myrtle Ave, Monrovia, CA 91016",Monrovia,(626) 256-0081,https://www.pwooutlet.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: https://www.pwooutlet.com/. Google Places lists website: https://www.pwooutlet.com/,https://maps.google.com/?cid=17474435689318063557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.pwooutlet.com/,(626) 256-0081,"1222 S Myrtle Ave, Monrovia, CA 91016",plumber,socal,,google
Plumbing by Tony,plumbing-by-tony-huntington-beach,home_services,"20332 Brentstone Ln, Huntington Beach, CA 92646",Huntington Beach,(714) 330-1251,https://plumbingbytony.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: https://plumbingbytony.com/. Google Places lists website: https://plumbingbytony.com/,https://maps.google.com/?cid=7414443243000639719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://plumbingbytony.com/,(714) 330-1251,"20332 Brentstone Ln, Huntington Beach, CA 92646",plumber,socal,,google
Pomona Plumbing & Drain,pomona-plumbing-drain-pomona,home_services,"436 W 4th St #100, Pomona, CA 91766",Pomona,(840) 226-2695,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=1789819016293356577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(840) 226-2695,"436 W 4th St #100, Pomona, CA 91766",plumber,socal,,google
Poseidon Plumbing,poseidon-plumbing-irvine,home_services,"17 Fulton, Irvine, CA 92620",Irvine,(714) 713-2030,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=15285871217951106019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(714) 713-2030,"17 Fulton, Irvine, CA 92620",plumber,socal,,google
Postiff Plumbing and Drains,postiff-plumbing-and-drains-huntington-beach,home_services,"418 16th St, Huntington Beach, CA 92648",Huntington Beach,(714) 907-3078,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=11072830933714201239&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(714) 907-3078,"418 16th St, Huntington Beach, CA 92648",plumber,socal,,google
Prime Plumber Thousand Oaks,prime-plumber-thousand-oaks-thousand-oaks,home_services,"2315 Michael Dr, Thousand Oaks, CA 91320",Thousand Oaks,(805) 719-3689,http://primeplumberthousandoaks.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: http://primeplumberthousandoaks.com/. Google Places lists website: http://primeplumberthousandoaks.com/,https://maps.google.com/?cid=1388859585039854720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://primeplumberthousandoaks.com/,(805) 719-3689,"2315 Michael Dr, Thousand Oaks, CA 91320",plumber,socal,,google
Prime Plumber Yorba Linda,prime-plumber-yorba-linda-yorba-linda,home_services,"18292 Yorba Linda Blvd, Yorba Linda, CA 92886",Yorba Linda,(714) 975-8724,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=8158345782472923855&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(714) 975-8724,"18292 Yorba Linda Blvd, Yorba Linda, CA 92886",plumber,socal,,google
Prime Plumbers Whittier,prime-plumbers-whittier-whittier,home_services,"15022 La Mirada Blvd, Whittier, CA 90604",Whittier,(562) 358-5607,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=2987322726264192726&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(562) 358-5607,"15022 La Mirada Blvd, Whittier, CA 90604",plumber,socal,,google
PrimeFix Plumbing Cerritos CA,primefix-plumbing-cerritos-ca-cerritos,home_services,"12847 Towne Center Dr, Cerritos, CA 90703",Cerritos,(424) 358-2617,https://platinumpipeexperts.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: https://platinumpipeexperts.com/. Google Places lists website: https://platinumpipeexperts.com/,https://maps.google.com/?cid=4952127469275486338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://platinumpipeexperts.com/,(424) 358-2617,"12847 Towne Center Dr, Cerritos, CA 90703",plumber,socal,,google
Priority Plumbers Costa Mesa,priority-plumbers-costa-mesa-costa-mesa,home_services,"1099 Baker St, Costa Mesa, CA 92626",Costa Mesa,(949) 401-6271,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=14895518258668033017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(949) 401-6271,"1099 Baker St, Costa Mesa, CA 92626",plumber,socal,,google
Priority Plumbing Solutions,priority-plumbing-solutions-lancaster,home_services,"4306 W Ave L Suite 6, Lancaster, CA 93536",Lancaster,(661) 432-1272,http://priorityplumbings.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: http://priorityplumbings.com/. Google Places lists website: http://priorityplumbings.com/,https://maps.google.com/?cid=7858533115496605537&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://priorityplumbings.com/,(661) 432-1272,"4306 W Ave L Suite 6, Lancaster, CA 93536",plumber,socal,,google
Pro Plumber Downey Services,pro-plumber-downey-services-downey,home_services,"9530 Imperial Hwy. #120, Downey, CA 90242",Downey,(562) 635-5171,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=8440872284420397695&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(562) 635-5171,"9530 Imperial Hwy. #120, Downey, CA 90242",plumber,socal,,google
Pro Plumber Fullerton,pro-plumber-fullerton-fullerton,home_services,"147 E Amerige Ave, Fullerton, CA 92832",Fullerton,(714) 248-7673,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=11231734218207347311&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(714) 248-7673,"147 E Amerige Ave, Fullerton, CA 92832",plumber,socal,,google
Pro Plumber Redondo Beach,pro-plumber-redondo-beach-redondo-beach,home_services,"1906 MacKay Ln, Redondo Beach, CA 90278",Redondo Beach,(424) 317-8522,http://proplumberredondobeach.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: http://proplumberredondobeach.com/. Google Places lists website: http://proplumberredondobeach.com/,https://maps.google.com/?cid=9343831828235332606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://proplumberredondobeach.com/,(424) 317-8522,"1906 MacKay Ln, Redondo Beach, CA 90278",plumber,socal,,google
Pro Plumbing Experts Mission Viejo,pro-plumbing-experts-mission-viejo-mission-viejo,home_services,"27792 Vista Del Lago, Mission Viejo, CA 92692",Mission Viejo,(949) 818-7075,https://freshlineexperts.site/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: https://freshlineexperts.site/. Google Places lists website: https://freshlineexperts.site/,https://maps.google.com/?cid=1804070685902625369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://freshlineexperts.site/,(949) 818-7075,"27792 Vista Del Lago, Mission Viejo, CA 92692",plumber,socal,,google
Pro Plumbing Laguna Hills,pro-plumbing-laguna-hills-laguna-woods,home_services,"24361 El Toro Rd #239, Laguna Woods, CA 92637",Laguna Woods,(949) 994-4038,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=11821311646357958662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(949) 994-4038,"24361 El Toro Rd #239, Laguna Woods, CA 92637",plumber,socal,,google
Pro-Tech Plumbing Co,pro-tech-plumbing-co-downey,home_services,"8314 Gallatin Rd, Downey, CA 90240",Downey,(562) 554-5900,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=12495364835606937299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(562) 554-5900,"8314 Gallatin Rd, Downey, CA 90240",plumber,socal,,google
Qik Plumbing Laguna Niguel,qik-plumbing-laguna-niguel-laguna-niguel,home_services,"30011 Ivy Glenn Dr #212, Laguna Niguel, CA 92677",Laguna Niguel,(949) 245-6264,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=1398276742940082018&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(949) 245-6264,"30011 Ivy Glenn Dr #212, Laguna Niguel, CA 92677",plumber,socal,,google
Qik Plumbing San Juan Capistrano,qik-plumbing-san-juan-capistrano-san-juan-capistrano,home_services,"31726 Rancho Viejo Rd #431, San Juan Capistrano, CA 92675",San Juan Capistrano,(949) 544-1602,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=9242077743784214733&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(949) 544-1602,"31726 Rancho Viejo Rd #431, San Juan Capistrano, CA 92675",plumber,socal,,google
Qual Plumbing & Sewer,qual-plumbing-sewer-la-mesa,home_services,"5525 Grossmont Center Dr Ste.189, La Mesa, CA 91942",La Mesa,(619) 340-2223,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=3598173976394446187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(619) 340-2223,"5525 Grossmont Center Dr Ste.189, La Mesa, CA 91942",plumber,socal,,google
Quick Fix Plumbers Glendale,quick-fix-plumbers-glendale-glendale,home_services,"604 S Glendale Ave, Glendale, CA 91205",Glendale,(818) 858-1153,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=13104577297249890230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(818) 858-1153,"604 S Glendale Ave, Glendale, CA 91205",plumber,socal,,google
R. Garcia Plumbing,r-garcia-plumbing-el-monte,home_services,"2229 Durfee Ave Suite F, El Monte, CA 91732",El Monte,(626) 806-5270,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=14572674545920638329&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(626) 806-5270,"2229 Durfee Ave Suite F, El Monte, CA 91732",plumber,socal,,google
RC & Son Plumbing,rc-son-plumbing-el-centro,home_services,"1523 Brockman Rd, El Centro, CA 92243",El Centro,(818) 503-0538,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=11913687525712077306&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(818) 503-0538,"1523 Brockman Rd, El Centro, CA 92243",plumber,socal,,google
RMPPLUMBING,rmpplumbing-beaumont,home_services,"996 Pavo Dr, Beaumont, CA 92223",Beaumont,(909) 252-2065,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=3686628591278208612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(909) 252-2065,"996 Pavo Dr, Beaumont, CA 92223",plumber,socal,,google
RR Plumbing in Minutes,rr-plumbing-in-minutes-hesperia,home_services,"11878 Pinon Ave, Hesperia, CA 92345",Hesperia,(760) 486-4389,https://rr-plumbing.vercel.app/services,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: https://rr-plumbing.vercel.app/services. Google Places lists website: https://rr-plumbing.vercel.app/services,https://maps.google.com/?cid=9355850311837271478&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://rr-plumbing.vercel.app/services,(760) 486-4389,"11878 Pinon Ave, Hesperia, CA 92345",plumber,socal,,google
Randy & Sons Plumbers,randy-sons-plumbers-redlands,home_services,"330 N 6th St #63E, Redlands, CA 92374",Redlands,(909) 487-8612,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=6000382402647198417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(909) 487-8612,"330 N 6th St #63E, Redlands, CA 92374",plumber,socal,,google
Rapid Garden Grove Plumbing Pros,rapid-garden-grove-plumbing-pros-garden-grove,home_services,"12664 W Chapman Ave, Garden Grove, CA 92840",Garden Grove,,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=18228767980777623299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,"12664 W Chapman Ave, Garden Grove, CA 92840",plumber,socal,,google
Rasco Plumbing & Rooter,rasco-plumbing-rooter-santa-ana,home_services,"1610 N Broadway, Santa Ana, CA 92706",Santa Ana,(714) 552-8906,http://www.plumbingrepairinorangecountyca.com/contact/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: http://www.plumbingrepairinorangecountyca.com/contact/. Google Places lists website: http://www.plumbingrepairinorangecountyca.com/contact/,https://maps.google.com/?cid=5369893368137650714&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.plumbingrepairinorangecountyca.com/contact/,(714) 552-8906,"1610 N Broadway, Santa Ana, CA 92706",plumber,socal,,google
Rbg Plumbing,rbg-plumbing-hawthorne,home_services,"3806 119th Pl, Hawthorne, CA 90250",Hawthorne,,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=13239791661184106153&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,"3806 119th Pl, Hawthorne, CA 90250",plumber,socal,,google
Ready Oceanside Plumber,ready-oceanside-plumber-oceanside,home_services,"3510 Seagate Way, Oceanside, CA 92056",Oceanside,(760) 332-0243,http://readyoceansideplumber.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: http://readyoceansideplumber.com/. Google Places lists website: http://readyoceansideplumber.com/,https://maps.google.com/?cid=12310790647622007934&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://readyoceansideplumber.com/,(760) 332-0243,"3510 Seagate Way, Oceanside, CA 92056",plumber,socal,,google
Real Plumbing,real-plumbing-glendale,home_services,"815 E Maple St, Glendale, CA 91205",Glendale,(747) 323-3300,https://hovikplumbing.store/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: https://hovikplumbing.store/. Google Places lists website: https://hovikplumbing.store/,https://maps.google.com/?cid=3637660828052188333&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://hovikplumbing.store/,(747) 323-3300,"815 E Maple St, Glendale, CA 91205",plumber,socal,,google
"Redondo beach, JRS Plumbing",redondo-beach-jrs-plumbing-redondo-beach,home_services,"1723 Harriman Ln B, Redondo Beach, CA 90278",Redondo Beach,(310) 963-2608,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=3463846871641010877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(310) 963-2608,"1723 Harriman Ln B, Redondo Beach, CA 90278",plumber,socal,,google
Regal Plumbers Buena Park,regal-plumbers-buena-park-buena-park,home_services,"10488 Valley View St Ste 6, Buena Park, CA 90620",Buena Park,(657) 325-8500,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=12117365500074930460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(657) 325-8500,"10488 Valley View St Ste 6, Buena Park, CA 90620",plumber,socal,,google
Reliable Handyman Services,reliable-handyman-services-costa-mesa,home_services,"137 Santa Isabel Ave, Costa Mesa, CA 92627",Costa Mesa,(323) 379-6962,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=10104141013819300324&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(323) 379-6962,"137 Santa Isabel Ave, Costa Mesa, CA 92627",plumber,socal,,google
Responsive Plumber Ventura,responsive-plumber-ventura-ventura,home_services,"2785 E Main St, Ventura, CA 93003",Ventura,(805) 707-1693,http://responsiveplumberventura.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: http://responsiveplumberventura.com/. Google Places lists website: http://responsiveplumberventura.com/,https://maps.google.com/?cid=10516772596857936693&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://responsiveplumberventura.com/,(805) 707-1693,"2785 E Main St, Ventura, CA 93003",plumber,socal,,google
Rite Palmdale Plumbers & Drain Clean,rite-palmdale-plumbers-drain-clean-palmdale,home_services,"16921 E Ave O, Palmdale, CA 93591",Palmdale,(661) 402-4057,,no_website_listed,google_places,approved,approved,Google Places: no website listed,https://maps.google.com/?cid=13171758779747231109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,(661) 402-4057,"16921 E Ave O, Palmdale, CA 93591",plumber,socal,,google
Riverline Plumbing,riverline-plumbing-eastvale,home_services,"7166 Lemon Grass Ave, Eastvale, CA 92880",Eastvale,(951) 454-9317,https://riverlineplumbingca.com/,website_url_not_reachable,google_places,rejected,rejected_has_website,Live website found via google: https://riverlineplumbingca.com/. Google Places lists website: https://riverlineplumbingca.com/,https://maps.google.com/?cid=9548815966424449471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://riverlineplumbingca.com/,(951) 454-9317,"7166 Lemon Grass Ave, Eastvale, CA 92880",plumber,socal,,google
